label,L_x0,L_y0,L_z0,L_x1,L_y1,L_z1,L_x2,L_y2,L_z2,L_x3,L_y3,L_z3,L_x4,L_y4,L_z4,L_x5,L_y5,L_z5,L_x6,L_y6,L_z6,L_x7,L_y7,L_z7,L_x8,L_y8,L_z8,L_x9,L_y9,L_z9,L_x10,L_y10,L_z10,L_x11,L_y11,L_z11,L_x12,L_y12,L_z12,L_x13,L_y13,L_z13,L_x14,L_y14,L_z14,L_x15,L_y15,L_z15,L_x16,L_y16,L_z16,L_x17,L_y17,L_z17,L_x18,L_y18,L_z18,L_x19,L_y19,L_z19,L_x20,L_y20,L_z20,R_x0,R_y0,R_z0,R_x1,R_y1,R_z1,R_x2,R_y2,R_z2,R_x3,R_y3,R_z3,R_x4,R_y4,R_z4,R_x5,R_y5,R_z5,R_x6,R_y6,R_z6,R_x7,R_y7,R_z7,R_x8,R_y8,R_z8,R_x9,R_y9,R_z9,R_x10,R_y10,R_z10,R_x11,R_y11,R_z11,R_x12,R_y12,R_z12,R_x13,R_y13,R_z13,R_x14,R_y14,R_z14,R_x15,R_y15,R_z15,R_x16,R_y16,R_z16,R_x17,R_y17,R_z17,R_x18,R_y18,R_z18,R_x19,R_y19,R_z19,R_x20,R_y20,R_z20
BACKWARD,0.59094578,0.645236015,3.35E-07,0.526727557,0.622863233,-0.028398341,0.467107743,0.557994425,-0.04363139,0.417364597,0.503071725,-0.057440214,0.370371073,0.468988121,-0.071849465,0.523672283,0.431947917,-0.026443908,0.504788876,0.331747979,-0.041208837,0.494997174,0.267688155,-0.053151239,0.488624454,0.209337875,-0.063957989,0.570592284,0.417134821,-0.029245576,0.570729971,0.306853592,-0.042237807,0.573195398,0.236184597,-0.054252241,0.57732147,0.171519935,-0.065775722,0.61231333,0.428366393,-0.035873786,0.630372226,0.326944679,-0.058844402,0.642343104,0.259011567,-0.073556341,0.651542842,0.192622513,-0.084644951,0.648996472,0.459945172,-0.04447528,0.68777746,0.397710681,-0.069468953,0.715518594,0.358026117,-0.080452062,0.737993062,0.316677809,-0.088308409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.586332202,0.648274779,3.21E-07,0.521235585,0.622134686,-0.026388852,0.461967468,0.557789683,-0.041543871,0.412830055,0.504370272,-0.055671915,0.367687762,0.470890284,-0.070367128,0.518436193,0.431086838,-0.025725676,0.497458726,0.331162006,-0.041611966,0.486760885,0.266846359,-0.054450393,0.479539931,0.208226293,-0.065598615,0.564377129,0.414745957,-0.029590823,0.563569784,0.303161025,-0.043011699,0.566492438,0.232449517,-0.054563131,0.571504295,0.168651581,-0.065573893,0.605647326,0.425911963,-0.037191309,0.623761356,0.322056055,-0.0599178,0.635586143,0.255957425,-0.073223777,0.644896865,0.192599535,-0.083154805,0.642237663,0.458342463,-0.04672242,0.680573702,0.395267099,-0.070961483,0.70740366,0.35380137,-0.080744945,0.729702592,0.311244041,-0.087599725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.574036896,0.644338548,3.10E-07,0.506614208,0.620329142,-0.025296291,0.446243018,0.55717206,-0.039881155,0.398086131,0.504526317,-0.053602695,0.353132248,0.472085863,-0.06800364,0.504602492,0.430810452,-0.025732649,0.482797951,0.330434382,-0.041271199,0.47130689,0.265730053,-0.053945344,0.463159412,0.206227601,-0.065001525,0.550716519,0.412914872,-0.029972287,0.548903406,0.300965339,-0.042749953,0.551169872,0.230690032,-0.053898662,0.555594623,0.167047799,-0.064730249,0.592155397,0.422059059,-0.037724152,0.609201074,0.317717105,-0.0596379,0.620447874,0.252346545,-0.072459415,0.629023492,0.189861089,-0.08219526,0.6288746,0.4521043,-0.04734299,0.666200161,0.387732118,-0.070706606,0.692395329,0.346608728,-0.079867929,0.714084804,0.304495573,-0.086392432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.551422,0.633994997,3.35E-07,0.48591888,0.618346334,-0.028437324,0.425432563,0.55553019,-0.043673106,0.375339448,0.503817499,-0.057484325,0.32807678,0.472408026,-0.072269671,0.481073022,0.429059565,-0.028658068,0.460248649,0.328932643,-0.044581197,0.44829762,0.264827788,-0.057278167,0.439424425,0.206095815,-0.068670109,0.527412951,0.411956787,-0.031902857,0.52476722,0.300825775,-0.046443496,0.525056899,0.228684157,-0.059758198,0.526922226,0.161859542,-0.072275981,0.568338633,0.421230555,-0.038718306,0.583358169,0.317521811,-0.063327752,0.593861818,0.248523414,-0.078664571,0.600886226,0.180643648,-0.090201445,0.604462683,0.451149344,-0.04738497,0.641230285,0.386800468,-0.074302047,0.668583572,0.345424175,-0.085842624,0.689983308,0.30265674,-0.093989007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.546516895,0.630901098,3.15E-07,0.479929686,0.609413743,-0.026463451,0.419080496,0.550463617,-0.041726738,0.368148446,0.499276429,-0.055967409,0.320582658,0.469720691,-0.070727602,0.471999437,0.42124331,-0.025247898,0.448695093,0.320976466,-0.041277204,0.435660422,0.256891221,-0.054244656,0.426022083,0.198613867,-0.065536775,0.517733574,0.4015342,-0.02913955,0.513890922,0.290507168,-0.042867433,0.514859915,0.220564082,-0.054410491,0.518045962,0.157123983,-0.065324359,0.559127331,0.409838676,-0.036779355,0.574511945,0.304949462,-0.059728034,0.584267259,0.239242136,-0.072508939,0.591480851,0.176378518,-0.08204712,0.596157014,0.440394551,-0.046383068,0.632204294,0.375943184,-0.070748314,0.656900883,0.334016502,-0.080167398,0.676981747,0.29072088,-0.086693794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.530657709,0.617142737,3.22E-07,0.464968026,0.599305451,-0.027080582,0.403252661,0.543324411,-0.042592134,0.35160917,0.492926508,-0.056777738,0.304125249,0.46568042,-0.071572885,0.454842448,0.415317148,-0.027435863,0.430526435,0.315502226,-0.044116959,0.416731268,0.251641601,-0.057267047,0.406533211,0.193578899,-0.068599023,0.500569046,0.394201756,-0.03099164,0.495034844,0.282340258,-0.04532028,0.495084256,0.211110368,-0.057161011,0.497504145,0.146520019,-0.068300128,0.541902184,0.400805324,-0.038181856,0.555938423,0.29578191,-0.061842434,0.565074325,0.229088247,-0.075112037,0.571699202,0.165875167,-0.084902599,0.578938961,0.429841548,-0.047300179,0.613948345,0.365093172,-0.072369568,0.638335466,0.323967844,-0.082152814,0.657921135,0.282182038,-0.08888904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.524470031,0.61359179,3.22E-07,0.457968831,0.59585309,-0.026230771,0.39426291,0.537904084,-0.040474355,0.341355383,0.488911152,-0.053453628,0.29278475,0.464104563,-0.067059077,0.445584953,0.408797652,-0.025660794,0.420228213,0.309280038,-0.041563038,0.405682057,0.246334761,-0.054226622,0.394864291,0.189109623,-0.065263279,0.491005421,0.387533784,-0.029161271,0.4840388,0.275740474,-0.042901143,0.483213425,0.204327941,-0.054666892,0.484936744,0.139734447,-0.065706678,0.532565534,0.393710017,-0.036273368,0.545528471,0.288982987,-0.059240963,0.55371052,0.221578568,-0.072653756,0.559373438,0.157511652,-0.082650699,0.570302129,0.422386765,-0.045255162,0.604709148,0.358019769,-0.069675975,0.628591418,0.316198587,-0.07957913,0.647714496,0.273292542,-0.086500153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.519250751,0.61044085,3.12E-07,0.453099012,0.593654573,-0.026373606,0.389986396,0.537501216,-0.041325063,0.338118315,0.488948435,-0.05490651,0.290609449,0.462372541,-0.069169536,0.442245871,0.406198412,-0.027572932,0.416473269,0.305945039,-0.044206955,0.401805669,0.242829621,-0.05741296,0.390709907,0.185454771,-0.068761684,0.488016367,0.384997696,-0.031366948,0.480720103,0.272457778,-0.045621291,0.479470193,0.201120362,-0.057625566,0.480746686,0.1366584,-0.068884976,0.529660702,0.392101616,-0.038661849,0.542682469,0.285410523,-0.0621683,0.55087918,0.218968287,-0.075464174,0.556584656,0.156153172,-0.085292459,0.567224383,0.422109753,-0.047785044,0.601178348,0.355832577,-0.072808586,0.624911606,0.313966036,-0.082537055,0.643984675,0.271510899,-0.089216895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.510488153,0.60686779,2.94E-07,0.44395259,0.589225709,-0.025246881,0.380972922,0.530034781,-0.039066352,0.329447448,0.484216124,-0.051773522,0.282991707,0.460441977,-0.06537649,0.434435159,0.400364488,-0.026384994,0.407903463,0.299899966,-0.042804223,0.392807543,0.236250445,-0.055887748,0.38084054,0.178794757,-0.067180946,0.479561329,0.379302949,-0.030616451,0.471897542,0.266656935,-0.044932403,0.470210224,0.195446223,-0.057069864,0.470816374,0.130482525,-0.068346173,0.520629823,0.386294007,-0.038284048,0.533126175,0.279787004,-0.061599307,0.540792167,0.213162273,-0.075111747,0.545883536,0.149209112,-0.085122846,0.557916343,0.416033,-0.047719058,0.591410637,0.34942624,-0.072372548,0.614998698,0.306827188,-0.082118154,0.634035885,0.262732387,-0.088936061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.506744981,0.602387488,2.94E-07,0.439570874,0.588366866,-0.02484267,0.375653625,0.532510877,-0.038762402,0.324112624,0.48893401,-0.051556211,0.277152777,0.465086371,-0.065405332,0.429653138,0.406009793,-0.027927699,0.402568609,0.305189013,-0.044549994,0.38672027,0.241712213,-0.057743546,0.374025911,0.184973389,-0.069077216,0.474901736,0.384719521,-0.032418359,0.466178983,0.271604598,-0.04647227,0.463957965,0.199281856,-0.058811408,0.463917375,0.133740127,-0.070481002,0.516414165,0.390119672,-0.040119983,0.526839375,0.284332454,-0.062743589,0.534087121,0.215672269,-0.076291621,0.538592935,0.149593502,-0.086718164,0.554580271,0.417292476,-0.049540248,0.586844325,0.350441128,-0.073432975,0.610005498,0.307340801,-0.082782596,0.628475308,0.263374805,-0.089594364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.509821117,0.618382633,3.00E-07,0.443431556,0.597258449,-0.025908725,0.381078154,0.535974145,-0.040027916,0.329012096,0.488753855,-0.053047098,0.281198204,0.466696262,-0.066734336,0.432934135,0.405808687,-0.025035445,0.404373884,0.304608405,-0.041490532,0.38820979,0.241301849,-0.054744117,0.375310898,0.183781356,-0.066194914,0.477409452,0.382832557,-0.029060354,0.467863202,0.269928277,-0.043688025,0.464679897,0.198846415,-0.056319695,0.463651806,0.134001553,-0.06783627,0.518083274,0.389339447,-0.036674462,0.529950857,0.281308651,-0.060383335,0.536894798,0.215269119,-0.074098863,0.540992618,0.152220696,-0.084102251,0.55474335,0.4195849,-0.046133708,0.587704718,0.352539599,-0.071069583,0.610994935,0.30940181,-0.080907747,0.629647136,0.265476525,-0.087661907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.50938201,0.606497169,3.17E-07,0.442554533,0.593011677,-0.027208777,0.378240079,0.53808403,-0.042627614,0.324852526,0.493142277,-0.056573231,0.276320606,0.467096776,-0.071226791,0.429241091,0.406207085,-0.02909817,0.402207494,0.304483026,-0.046205711,0.387065619,0.241029173,-0.059519079,0.375518233,0.183522955,-0.070895553,0.474322528,0.383052438,-0.032559987,0.465078145,0.270713449,-0.047096465,0.463159591,0.198955655,-0.059397895,0.463770658,0.134176791,-0.070912622,0.515945554,0.388584495,-0.039524138,0.527023971,0.282556564,-0.062988706,0.534496069,0.215624273,-0.076508872,0.539289474,0.152187914,-0.086621374,0.553974926,0.41733101,-0.048385467,0.586797953,0.351098984,-0.073236674,0.610030174,0.308753461,-0.083108209,0.628469348,0.265955657,-0.090010844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.497202307,0.610346019,3.18E-07,0.43094933,0.594113469,-0.026884178,0.36877507,0.535499513,-0.041665394,0.316374004,0.489496917,-0.055230353,0.268108606,0.467370212,-0.069549628,0.420027614,0.404656798,-0.026005961,0.393365383,0.302949041,-0.042245809,0.377770931,0.238880411,-0.055381019,0.365635574,0.181694195,-0.066769451,0.464867026,0.382289588,-0.029618388,0.455484867,0.268561363,-0.043935347,0.452761799,0.196185544,-0.056349594,0.45280692,0.131017148,-0.067871213,0.505812407,0.388329804,-0.036879543,0.516778052,0.279491603,-0.060314789,0.524037957,0.212308303,-0.073908597,0.528864026,0.148941576,-0.083934709,0.54315424,0.417064756,-0.046086345,0.575566232,0.348543704,-0.070928745,0.598795116,0.304845631,-0.080777422,0.617434144,0.260762483,-0.087610103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.493758947,0.597396314,3.15E-07,0.427425414,0.579616725,-0.024070181,0.362274945,0.521995783,-0.037407514,0.308136344,0.481625706,-0.049744897,0.260755241,0.461699754,-0.062880889,0.411236048,0.396329135,-0.024661575,0.383496374,0.298661351,-0.040046182,0.367717355,0.238563672,-0.052184887,0.355267078,0.18430993,-0.062627569,0.45476675,0.373787701,-0.02873259,0.444696069,0.263285935,-0.042425558,0.440616846,0.193405584,-0.054221585,0.438847214,0.129744589,-0.064984582,0.4951621,0.377769947,-0.036115684,0.505017698,0.274507642,-0.05812053,0.510392904,0.206689015,-0.071813487,0.513396323,0.142112911,-0.081990428,0.532168329,0.403602153,-0.045121972,0.56356585,0.338327616,-0.06784822,0.585689545,0.295327842,-0.0773369,0.602810383,0.251140237,-0.084143505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.493041575,0.594053268,3.23E-07,0.427805513,0.57379806,-0.023965718,0.364661723,0.516648591,-0.037320025,0.312256992,0.475163579,-0.049835451,0.266741514,0.457174599,-0.062982962,0.412193477,0.391278803,-0.023092195,0.383347005,0.295306206,-0.038610879,0.367062092,0.234825671,-0.050912213,0.354574531,0.180757716,-0.061409261,0.454672009,0.367825031,-0.027286911,0.443387181,0.25869894,-0.041071828,0.438872933,0.188475296,-0.052861691,0.437297165,0.125617415,-0.063406512,0.494343519,0.371804416,-0.034943368,0.50328052,0.267294824,-0.056879286,0.508094788,0.201378062,-0.070224538,0.51097393,0.139592797,-0.079878986,0.530884385,0.398437381,-0.044302795,0.561795652,0.332785279,-0.067021519,0.582664728,0.289210737,-0.076469637,0.59900254,0.245466426,-0.083028212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.490440428,0.590820968,3.05E-07,0.424917608,0.570870876,-0.023059858,0.362518132,0.51051271,-0.036147252,0.309886247,0.468098074,-0.048517447,0.262555659,0.454246163,-0.061733589,0.410018563,0.387358129,-0.023308907,0.38188982,0.291017681,-0.038569137,0.366045773,0.231020108,-0.05066203,0.354019076,0.177173033,-0.061139412,0.452734411,0.364860743,-0.027992407,0.441131681,0.256859064,-0.041528583,0.43717584,0.187710345,-0.053167932,0.436503738,0.125330776,-0.063766152,0.492890388,0.369899035,-0.035898838,0.501988053,0.26573348,-0.057620827,0.507301867,0.200370863,-0.070698328,0.51076889,0.138583243,-0.080365174,0.529896557,0.39735207,-0.045380358,0.560602903,0.331785649,-0.067871936,0.581478715,0.288473934,-0.077031411,0.597770751,0.244442552,-0.08356265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.494057029,0.581703544,3.15E-07,0.429557294,0.561888039,-0.023741443,0.368228465,0.506174445,-0.037273936,0.315129459,0.464688659,-0.050169956,0.267728925,0.444907308,-0.063759752,0.41611141,0.378290892,-0.022120947,0.387354046,0.281319112,-0.037285242,0.372168064,0.220699936,-0.049548887,0.361229688,0.166051626,-0.060103502,0.458595932,0.355394423,-0.026333829,0.446803004,0.246887147,-0.039628651,0.442780495,0.177739397,-0.051528245,0.441789359,0.115247071,-0.062305141,0.498591125,0.36004138,-0.033988558,0.508326888,0.255336285,-0.05567107,0.51334089,0.191485092,-0.068916716,0.516334355,0.131287962,-0.07863722,0.535178721,0.38774088,-0.043348566,0.567333043,0.323004097,-0.066411555,0.589063168,0.279560387,-0.076058224,0.606196404,0.235928938,-0.08269462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.493798733,0.575990319,2.83E-07,0.42908442,0.557878256,-0.025540126,0.366104424,0.503084421,-0.040049125,0.313206792,0.460434079,-0.053379897,0.265555799,0.434072286,-0.067144677,0.415331364,0.373171747,-0.024465922,0.386893541,0.276562184,-0.040726792,0.371409178,0.216120794,-0.05387304,0.35976243,0.161241591,-0.065035209,0.457867116,0.350866437,-0.027941734,0.447130382,0.242834225,-0.041911643,0.444166452,0.175008968,-0.053626347,0.44410786,0.113433182,-0.064443141,0.497869194,0.356213182,-0.035067976,0.507739365,0.251890779,-0.057145488,0.513494074,0.18790549,-0.06942492,0.516993582,0.127399683,-0.07856185,0.535048366,0.383995771,-0.044103421,0.565348089,0.317256212,-0.067130074,0.586570919,0.274147421,-0.076001123,0.603331387,0.230462298,-0.082169138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.488863617,0.568805695,2.71E-07,0.424342692,0.555152893,-0.023766281,0.361718684,0.500473142,-0.036134977,0.310907453,0.456538409,-0.047469769,0.264321685,0.429162443,-0.059295606,0.409883499,0.371318668,-0.021537004,0.382067025,0.276355833,-0.036283989,0.366609991,0.21713233,-0.0483464,0.354625642,0.164186656,-0.058775369,0.451768011,0.346347213,-0.0251178,0.440137506,0.238401562,-0.03757124,0.436306775,0.17102927,-0.048654456,0.435462028,0.111550361,-0.059117168,0.4910478,0.349691242,-0.032219101,0.500288129,0.245261848,-0.05315822,0.505167782,0.183334276,-0.06519562,0.50794208,0.12556383,-0.074261457,0.527403474,0.375927418,-0.04104555,0.556700289,0.309618473,-0.063691594,0.57697463,0.266877025,-0.072611749,0.592932105,0.223975703,-0.078793801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.483705491,0.55644685,2.70E-07,0.418563098,0.544972241,-0.022816671,0.356577754,0.490672708,-0.03455358,0.307296842,0.446745247,-0.045304008,0.261457384,0.420676559,-0.056622744,0.405484766,0.365327239,-0.021392025,0.378884226,0.27026403,-0.035489623,0.364038467,0.210150674,-0.04697961,0.352676034,0.157042757,-0.057084408,0.447672635,0.340698868,-0.025305754,0.437078297,0.233726233,-0.03704825,0.434072167,0.16612488,-0.047588948,0.433855176,0.106528342,-0.05781259,0.486979067,0.343506932,-0.03256838,0.496103078,0.241026163,-0.05290297,0.501739979,0.178453058,-0.064641036,0.505388021,0.119570106,-0.07368771,0.523620784,0.36880976,-0.041480675,0.553153455,0.303622633,-0.063679583,0.573785841,0.261907935,-0.072342813,0.590196431,0.219527319,-0.078493543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.477519512,0.5524683,2.82E-07,0.413672566,0.537397444,-0.021426706,0.353117168,0.482360303,-0.033171766,0.303388953,0.439780414,-0.044254269,0.256949455,0.417182714,-0.056021415,0.400421172,0.35995695,-0.020576151,0.374001533,0.264898181,-0.03464305,0.359096766,0.204552412,-0.046171036,0.347837389,0.151564986,-0.056175757,0.442500114,0.336505294,-0.025273727,0.432745278,0.228586316,-0.036719341,0.429638326,0.160507634,-0.047297452,0.429008216,0.101165324,-0.057470873,0.481951326,0.339801073,-0.033153962,0.491104364,0.237111107,-0.052942842,0.497173101,0.173500255,-0.064685017,0.500848353,0.114471495,-0.073744483,0.518434286,0.365670979,-0.042571425,0.548354447,0.299963713,-0.063688084,0.569006264,0.257544726,-0.071827382,0.585257649,0.215331405,-0.07774201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.471597791,0.546427906,2.77E-07,0.409225345,0.529289365,-0.022048913,0.349594653,0.473050177,-0.034098823,0.299862355,0.430155277,-0.045516547,0.254461914,0.408878803,-0.057534181,0.395673245,0.341976941,-0.019262729,0.368490845,0.249199599,-0.033433322,0.353533208,0.191305667,-0.045386184,0.342151403,0.139773294,-0.055723175,0.43776077,0.320754558,-0.023826653,0.427674562,0.215245217,-0.035805378,0.423973531,0.149017259,-0.047084503,0.422701865,0.090166569,-0.057534404,0.477436453,0.32666266,-0.031806059,0.486865312,0.22591944,-0.052244596,0.491939515,0.16266793,-0.064676136,0.494794667,0.103547424,-0.073907234,0.514123261,0.354967475,-0.041398659,0.54374522,0.289935827,-0.06281665,0.563996494,0.247121751,-0.071335636,0.580074787,0.204442501,-0.077373676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.466904938,0.539170146,2.80E-07,0.404301018,0.522120714,-0.021318156,0.344082862,0.467011452,-0.033022143,0.294205785,0.425925493,-0.044126622,0.248559594,0.407502085,-0.056120347,0.390953392,0.340547115,-0.020974711,0.364375383,0.246417314,-0.035117369,0.349069268,0.188797235,-0.046823509,0.337014318,0.137275383,-0.056974161,0.433324158,0.320147067,-0.025845602,0.422915816,0.213275269,-0.037606902,0.418923408,0.146145329,-0.048766717,0.417305857,0.086081326,-0.05930084,0.473204643,0.326031476,-0.033854686,0.482664108,0.224376947,-0.053903077,0.488266706,0.160444006,-0.066474803,0.491258025,0.100260258,-0.076014556,0.509972811,0.353488624,-0.043357473,0.539533138,0.287365198,-0.064300999,0.559827983,0.24475807,-0.072726779,0.575620651,0.201793432,-0.078916043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.46912986,0.544017553,2.82E-07,0.406537831,0.526103258,-0.021886338,0.347097665,0.470434785,-0.034485068,0.296690792,0.428046286,-0.046425231,0.251060575,0.406019241,-0.059114881,0.393331051,0.340961874,-0.021070547,0.364759296,0.245631516,-0.036118008,0.349006653,0.186382577,-0.048545077,0.337051779,0.133406386,-0.059157178,0.434989035,0.318680078,-0.025965603,0.423573434,0.210496247,-0.038516942,0.418618649,0.142349899,-0.050280206,0.41640076,0.082171142,-0.061152201,0.474172056,0.325026631,-0.0340789,0.483578533,0.220600635,-0.054932199,0.488216251,0.156652644,-0.067673393,0.49080959,0.097518712,-0.07726305,0.510145068,0.355038315,-0.043712635,0.540383279,0.290424109,-0.0658077,0.560386419,0.247374266,-0.074595511,0.576257288,0.204483002,-0.080819376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACKWARD,0.474725366,0.540933251,2.71E-07,0.412148148,0.523012936,-0.021978267,0.353108317,0.468262434,-0.034569461,0.303736418,0.424805909,-0.046463598,0.258875728,0.401162446,-0.05912878,0.40090701,0.338265568,-0.021230683,0.373371065,0.24216345,-0.036304303,0.358229995,0.182696164,-0.048789315,0.346565038,0.129435435,-0.059381362,0.443366766,0.316032559,-0.025942752,0.432854712,0.207072213,-0.038234074,0.428547591,0.138983086,-0.049824279,0.426931143,0.079018325,-0.060622253,0.482931674,0.322450757,-0.033872008,0.493482471,0.217391059,-0.054452538,0.49836114,0.154359743,-0.06685777,0.501193404,0.096302986,-0.076200329,0.519154847,0.352387071,-0.0433295,0.549833417,0.288196385,-0.065029487,0.56957525,0.245679557,-0.073437631,0.585285187,0.203251064,-0.079378545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
